module_id,module,question_concept_id,question,answer_concept_id,answer,answer_numeric,answer_text,select_all
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765954,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 11 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765955,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 12 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765956,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 13 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765957,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 14 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765958,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 15 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765959,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 16 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765960,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 17 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765961,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 4 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765962,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 5 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765963,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 6 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765964,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 7 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765965,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 8 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765966,Have you received a dose in addition to the one(s) previously indicated? This includes boosters or 9 full doses of the COVID-19 vaccine.,1332898,Yes,1,Yes,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765967,"If an additional dose is available to you, how likely are you to get vaccinated?",1310127,Very unlikely,1,Very unlikely,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765973,"Since receiving 10th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765975,"Since receiving 11th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765977,"Since receiving 12th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765979,"Since receiving 13th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765981,"Since receiving 14th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765983,"Since receiving 15th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",765971,Myocarditis,1,Myocarditis,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",766004,Thrombocytopenia,1,Thrombocytopenia,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905025,Nausea,1,Nausea,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905026,Swelling,1,Swelling,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905027,Muscle pain,1,Muscle pain,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905030,Chills,1,Chills,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905031,Fever,1,Fever,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905032,Multisystem inflammatory syndrome,1,Multisystem inflammatory syndrome,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905034,Other complication or event following vaccination,1,Other complication or event following vaccination,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905035,Fainting or dizziness,1,Fainting or dizziness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905038,Severe allergic reaction (anaphylaxis),1,Severe allergic reaction (anaphylaxis),1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905039,Hospitalization,1,Hospitalization,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905042,Tiredness,1,Tiredness,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905044,Headache,1,Headache,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905053,COVID-19 infection,1,COVID-19 infection,1
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,765985,"Since receiving 16th dose of COVID-19 vaccine, have you experienced any of the following adverse reactions related to the vaccine? Please select all that apply.",905054,Guillain-Barre syndrome,1,Guillain-Barre syndrome,1
